,e10.soil.depth,e12.rock.cover,t01alt,awc15,bio01,bio05,bio06,gdd,nfd,rh410,t14stot,species
976,60.0,1.0,89.08920786,6.827656713,107.5216018,244.3967229,-4.969241255,2329.080351,49.0,6022.912552,4895357.986,PO
977,60.0,1.0,88.4222141,6.664165992,107.5287656,244.4042128,-4.963998256,2329.225731,49.0,6022.877516,4896130.746,PO
978,60.0,1.0,88.60745452,6.860517571,107.5089412,244.3804263,-4.977525061,2328.789937,49.0,6022.62673,4881468.446,PO
979,60.0,1.0,88.97123009,6.873298171,107.4987152,244.3685215,-4.984576257,2328.568674,49.0,6022.55577,4879323.189,PO
980,60.0,1.0,88.99924078,6.910052755,107.4843374,244.3509904,-4.994223085,2328.248765,49.0,6022.370781,4889259.772,PO
981,60.0,1.0,89.60617969,6.989553948,107.4661642,244.3288705,-5.006353819,2327.844032,49.0,6022.170655,4922587.274,PO
982,60.0,1.0,90.09020298,7.079377732,107.4537416,244.3135868,-5.014545514,2327.565072,49.0,6022.033993,4920509.741,PO
983,60.0,1.0,90.2681861,7.13264249,107.4454509,244.3038497,-5.020101335,2327.383327,49.0,6022.018692,4908812.265,PO
984,60.0,1.0,89.22526529,7.02495159,107.464836,244.326242,-5.007015037,2327.804439,49.0,6022.00231,4929878.666,PO
985,60.0,1.0,88.55034837,6.962928387,107.4793163,244.3438463,-4.997343256,2328.126707,49.0,6022.159215,4914134.075,PO
986,60.0,1.0,88.22627102,6.845999747,107.5004323,244.3695057,-4.983127746,2328.595375,49.0,6022.428515,4889644.286,PO
987,60.0,2.0,378.3399988,12.65711629,98.99569806,242.6824154,-36.53425457,2207.164346,103.0214126,6101.224891,5128390.177,PO
988,60.0,2.0,378.359281,12.64792225,98.9927635,242.6794762,-36.53725588,2207.08502,103.0236969,6101.210332,5125880.944,PO
989,60.0,2.0,378.4464189,12.66468872,98.99477388,242.6810865,-36.53485386,2207.127965,103.0225796,6101.189997,5127482.121,PO
990,60.0,2.0,378.5215225,12.6778724,98.99681682,242.682817,-36.5324959,2207.174039,103.0213346,6101.175983,5129767.33,PO
991,60.0,2.0,378.6615307,12.69649019,98.99996479,242.6854554,-36.52884213,2207.243843,103.0194389,6101.151538,5134372.066,PO
992,60.0,2.0,378.0658272,12.53505404,98.9720657,242.6599832,-36.55951094,2206.557936,103.0383775,6101.195876,5105108.778,PO
993,60.0,2.0,377.8539285,12.50931597,98.96120924,242.649626,-36.57108042,2206.276688,103.0462021,6101.176404,5090438.422,PO
994,60.0,2.0,377.8805269,12.53937453,98.95964722,242.6475542,-36.5722104,2206.223487,103.0480554,6101.136785,5082894.343,PO
995,60.0,2.0,377.7972154,12.49657195,98.95961246,242.6483544,-36.57301473,2206.240707,103.0470352,6101.189241,5090491.67,PO
996,60.0,2.0,377.7960345,12.49347467,98.96018796,242.6490054,-36.57249494,2206.257876,103.0464934,6101.196779,5092155.26,PO
997,60.0,2.0,377.7587308,12.45898456,98.96622696,242.6557801,-36.56697906,2206.437743,103.0409004,6101.274056,5108884.025,PO
998,60.0,2.0,377.6499773,12.47789554,98.95526255,242.6447915,-36.57820123,2206.139704,103.0494102,6101.216427,5088468.182,PO
999,60.0,2.0,377.4453469,12.55788877,98.94558253,242.6336018,-36.58669287,2205.848915,103.0588943,6101.080496,5061535.237,PO
1000,60.0,2.0,377.1900574,12.60673065,98.94225663,242.6295108,-36.58936942,2205.745122,103.0624945,6101.021011,5071685.049,PO
1001,60.0,2.0,376.7177208,13.03082425,99.06870486,242.727592,-36.43380126,2207.593596,103.0,6100.016703,4986108.165,PO
1002,60.0,2.0,376.7322849,13.02857925,99.06864696,242.7275948,-36.43395435,2207.597199,103.0,6100.020577,4986413.945,PO
1003,60.0,2.0,376.7445562,13.02853846,99.06875226,242.7276356,-36.43373566,2207.592238,103.0,6100.020051,4986126.576,PO
1004,60.0,2.0,376.6943443,13.03635513,99.06941328,242.7276951,-36.43206342,2207.550708,103.0,6099.991016,4980259.199,PO
1005,60.0,2.0,376.1697948,12.51395706,99.06965194,242.72346,-36.41938953,2206.853696,103.0,6099.703672,4944291.279,PO
1006,60.0,2.0,376.8323995,12.95250325,99.06649986,242.727032,-36.4385244,2207.688102,103.0,6100.081552,4979173.013,PO
1007,60.0,2.0,379.3735438,10.93618161,98.90662443,242.6358137,-36.70006125,2204.674805,103.0,6104.450648,5045130.96,PO
1008,60.0,2.0,379.7367035,11.72525356,98.94443942,242.6681133,-36.63442009,2205.529252,103.0,6102.385018,5038495.059,PO
1009,60.0,2.0,377.2806903,12.73117203,98.89818946,242.5848669,-36.63370587,2204.570451,103.0980429,6100.821721,5037960.753,PO
1010,60.0,2.0,379.3827195,10.93963788,98.90689686,242.6362551,-36.69938086,2204.674805,103.0,6104.465471,5042241.816,PO
1011,60.0,2.0,379.3655532,10.93124407,98.90623525,242.6351832,-36.70103325,2204.674805,103.0,6104.429473,5048916.427,PO
1012,60.0,1.0,355.2431361,11.3430308,97.43738628,241.0348204,-35.79415439,2173.125228,102.2219331,6055.408382,5086110.627,PO
1013,60.0,1.0,353.8537704,11.50938475,97.44960301,241.0468345,-35.78619418,2173.449262,102.1979331,6055.359591,5146534.424,PO
1014,60.0,1.0,354.5753025,11.34373451,97.44782689,241.0433852,-35.78647651,2173.423073,102.1979331,6055.315256,5162139.8,PO
1015,60.0,1.0,353.7047887,11.3281156,97.4543145,241.0483604,-35.78150541,2173.613734,102.1823331,6055.247643,5179483.805,PO
1016,60.0,1.0,353.4725412,11.14034077,97.45401827,241.0454088,-35.78026711,2173.642436,102.1775331,6055.170602,5170503.669,PO
1017,60.0,2.0,354.1809596,11.12939198,97.44949547,241.0419221,-35.7837583,2173.507632,102.1883331,6055.216026,5198592.083,PO
1018,60.0,1.0,353.0572726,11.13025908,97.45629031,241.0468723,-35.77835093,2173.71456,102.1715331,6055.139561,5163241.647,PO
1019,60.0,1.0,353.5306219,11.06822729,97.45501865,241.0449804,-35.77883521,2173.6896,102.1727331,6055.125758,5162247.047,PO
1020,60.0,1.0,353.9543501,11.00177733,97.45508326,241.0433113,-35.77783112,2173.716918,102.1691331,6055.075537,5171485.084,PO
1021,60.0,2.0,355.1599092,10.94751397,97.44562692,241.0337928,-35.78399811,2173.46168,102.1871331,6055.102774,5138674.869,PO
1022,60.0,2.0,354.9978838,10.97875892,97.4449064,241.0323888,-35.78410147,2173.451643,102.1871331,6055.08494,5133951.538,PO
1023,60.0,1.0,353.8765157,11.01690308,97.41782015,241.0035651,-35.80129771,2172.719627,102.2351331,6055.1048,5059244.702,PO
1024,60.0,1.0,355.1419901,10.85392844,97.43181953,241.0205856,-35.793448,2173.075072,102.2147331,6055.160421,5043049.063,PO
1025,60.0,1.0,355.2536799,10.91123268,97.43979715,241.031914,-35.7899166,2173.251302,102.2063331,6055.237859,5120505.734,PO
1026,60.0,1.0,355.2198822,10.90332234,97.44020369,241.0321152,-35.78954436,2173.264843,102.2051331,6055.23041,5122235.836,PO
1027,60.0,1.0,355.270338,10.95737848,97.43977439,241.0324558,-35.79022204,2173.243723,102.2075331,6055.254965,5125204.946,PO
1028,60.0,1.0,355.5738686,11.07496692,97.43439095,241.0296259,-35.79502002,2173.069217,102.2231331,6055.350108,5075666.694,PO
1029,60.0,2.0,355.5901889,11.14146969,97.43551682,241.0312168,-35.79451607,2173.094276,102.2219331,6055.360848,5079079.566,PO
1030,60.0,1.0,355.3868864,11.14320139,97.43089586,241.0275179,-35.79797108,2172.960743,102.2327331,6055.40452,5032175.47,PO
1031,60.0,1.0,355.1491164,11.07580376,97.42514929,241.0222312,-35.80193627,2172.801825,102.2447331,6055.437372,4990565.811,PO
1032,60.0,1.0,354.6342507,11.15849193,97.41743774,241.0166009,-35.80792103,2172.575922,102.2639331,6055.528621,4980942.428,PO
1033,60.0,2.0,354.7480038,11.31723394,97.42129179,241.0211157,-35.80570292,2172.674021,102.2579331,6055.537749,4995032.344,PO
1034,60.0,1.0,355.0356711,11.20608868,97.42464579,241.0229792,-35.80284485,2172.776711,102.2483331,6055.478864,4991810.652,PO
1035,60.0,1.0,354.584401,11.26690612,97.44751356,241.0421901,-35.78622291,2173.425778,102.1967331,6055.289782,5172065.197,PO
1036,60.0,1.0,352.414237,11.70310254,97.45933402,241.0575669,-35.78051217,2173.689401,102.1811331,6055.353829,5085195.78,PO
1089,60.0,1.0,72.68945525,7.40406103,87.48082921,211.7449043,-15.4351861,1778.481896,82.0,6129.806192,4567846.022,QP
1090,60.0,1.0,73.7732288,7.450211942,87.48349494,211.7541924,-15.43270014,1778.57925,82.0,6129.56709,4585991.503,QP
1091,60.0,1.0,73.69300156,7.433645569,87.4821528,211.7520269,-15.43270058,1778.585737,82.0,6129.702603,4607499.176,QP
1092,60.0,1.0,73.57948686,7.433645569,87.47988924,211.7478773,-15.43295113,1778.585737,82.0,6129.928495,4624148.955,QP
1093,60.0,1.0,73.88948969,7.455646373,87.48259105,211.7561258,-15.43096344,1778.657133,82.0,6129.670103,4630581.339,QP
1094,60.0,1.0,74.16672545,7.471645975,87.48588156,211.7645391,-15.42939008,1778.709053,82.0,6129.351857,4631434.595,QP
1095,60.0,1.0,74.23175036,7.465645975,87.4863047,211.764397,-15.42982678,1778.689582,82.0,6129.308958,4624352.093,QP
1096,60.0,1.0,74.34629568,7.474936592,87.48660578,211.7634422,-15.4305717,1778.657133,82.0,6129.274921,4608477.377,QP
1097,60.0,1.0,74.59420675,7.530663688,87.4886415,211.7674491,-15.43022264,1778.66362,82.0,6129.075874,4597999.125,QP
1098,60.0,1.0,74.33043783,7.532102617,87.48804986,211.7643002,-15.43132315,1778.618191,82.0,6129.123669,4580308.967,QP
1099,60.0,1.0,74.95917631,7.614442919,87.4916833,211.7741712,-15.42933546,1778.689582,82.0,6128.783008,4602523.959,QP
1100,60.0,1.0,74.77481055,7.554446005,87.48982177,211.77049,-15.42965748,1778.683091,82.0,6128.963855,4602621.458,QP
1101,60.0,1.0,74.80034461,7.519410435,87.4895853,211.7712579,-15.4290659,1778.709053,82.0,6128.991155,4620011.937,QP
1102,60.0,1.0,74.48015599,7.477645976,87.48849234,211.7701837,-15.42868925,1778.728524,82.0,6129.099435,4626207.599,QP
1103,60.0,1.0,74.62544672,7.495645979,87.49042628,211.7764279,-15.42709047,1778.786936,82.0,6128.9153,4634727.167,QP
1105,60.0,1.0,75.385474,7.578382852,87.4962014,211.7901816,-15.42491828,1778.858327,82.0,6128.36637,4644992.604,QP
1106,60.0,1.0,75.14578436,7.592942613,87.4925305,211.7783974,-15.42788803,1778.747995,82.0,6128.710551,4619803.151,QP
1107,60.0,1.0,75.57796302,7.731573391,87.49636584,211.7871242,-15.42666536,1778.786936,82.0,6128.3467,4626550.241,QP
1108,60.0,1.0,75.68615519,7.793268587,87.49779401,211.790296,-15.42625519,1778.799915,82.0,6128.211921,4642357.157,QP
1109,60.0,1.0,75.83608657,7.769806455,87.50148553,211.8005391,-15.42414862,1778.877798,82.0,6127.870754,4666102.241,QP
1110,60.0,1.0,75.97932592,7.682947014,87.50281797,211.8062899,-15.42229717,1778.949193,82.0,6127.747424,4682719.889,QP
1111,60.0,1.0,75.54790795,7.644805582,87.50319504,211.8094645,-15.42092267,1779.001114,82.0,6127.707082,4701699.036,QP
1112,60.0,1.0,74.91207694,7.665883663,87.51015105,211.8276797,-15.41751247,1779.124429,82.0,6127.061028,4753102.69,QP
1113,60.0,1.0,75.41286468,7.668610004,87.50896854,211.822747,-15.41910789,1779.066017,82.0,6127.178466,4744625.353,QP
1114,60.0,1.0,74.09465458,7.609484248,87.51418777,211.8359399,-15.41686018,1779.150388,82.0,6126.704709,4769374.925,QP
1115,60.0,1.0,113.8727065,7.721730895,91.96011118,232.322093,-24.39424091,2000.437329,95.99926508,5878.963127,4772242.07,QP
1116,60.0,1.0,112.4396614,7.518410439,91.98216272,232.3514159,-24.37321421,2000.961355,96.0,5879.212388,4746623.075,QP
1117,60.0,1.0,113.6704891,7.78714834,91.95931322,232.3209247,-24.39549516,2000.451506,96.0,5879.303078,4785116.714,QP
1118,60.0,1.0,113.0791791,7.710743776,91.97402879,232.3404554,-24.38133038,2000.809485,96.0,5879.521968,4754235.777,QP
1119,60.0,1.0,113.4925799,7.833677269,91.96110028,232.3232179,-24.39402035,2000.517996,96.0,5879.568321,4768169.564,QP
1120,60.0,1.0,113.4107448,7.837769559,91.97422455,232.3405803,-24.38133859,2000.851444,96.0,5879.86504,4749733.745,QP
1121,60.0,1.0,113.7488624,7.930492697,91.95123939,232.310043,-24.40389798,2000.304823,96.0,5879.721623,4752533.33,QP
1122,60.0,1.0,113.8695374,7.970877563,91.96287915,232.3254132,-24.39262358,2000.607673,96.0,5880.035126,4745831.313,QP
1123,60.0,1.0,114.217147,8.000364532,91.94996539,232.3082597,-24.40542936,2000.30107,96.0,5879.98846,4733384.136,QP
1124,60.0,1.0,113.8371182,7.962693907,91.94038488,232.2956288,-24.41457804,2000.045215,96.0,5879.648269,4748358.647,QP
1125,60.0,1.0,114.4272733,8.000218244,91.92276202,232.2721833,-24.43236797,1999.639596,96.0,5879.757781,4731294.027,QP
1126,60.0,1.0,113.7868884,7.975272191,91.93287726,232.2856888,-24.4217935,1999.856162,96.0,5879.483094,4761034.745,QP
1127,60.0,1.0,114.0141207,7.986602218,91.91760506,232.2654107,-24.4367971,1999.489971,96.0,5879.367272,4760440.843,QP
1128,60.0,1.0,113.9401257,7.975249007,91.91694744,232.2645843,-24.43684902,1999.455959,96.0,5879.082061,4772986.304,QP
1129,60.0,1.0,113.6818749,7.936019407,91.89893772,232.240654,-24.45450762,1999.028326,96.0,5878.970975,4756011.979,QP
1130,60.0,1.0,113.8142895,7.998504547,91.92724326,232.2782586,-24.42687747,1999.703297,96.0,5879.196486,4785364.294,QP
1131,60.0,1.0,113.7917418,7.936600208,91.91164786,232.2576003,-24.44091872,1999.303574,96.0,5878.581901,4779919.862,QP
1132,60.0,1.0,113.9515318,7.976148453,91.92011781,232.2688267,-24.43337364,1999.519722,96.0,5878.926598,4780828.68,QP
1133,60.0,1.0,114.1581824,7.98305451,91.92629559,232.2770949,-24.42673042,1999.644917,96.0,5878.660555,4789061.894,QP
1134,60.0,1.0,114.3006063,7.904590519,91.9412197,232.2969434,-24.41248567,1999.998494,96.0,5878.834827,4788172.72,QP
1135,60.0,1.0,114.2364053,7.827739514,91.94959613,232.3080827,-24.40447738,2000.197084,96.0,5878.930738,4785809.182,QP
1136,60.0,1.0,113.7994,7.896372809,91.94519226,232.3021227,-24.40932469,2000.126177,96.0,5879.291451,4795772.838,QP
1137,60.0,1.0,113.8715999,7.947633984,91.93635234,232.2903843,-24.41784429,1999.91279,96.0,5879.175521,4796448.797,QP
1138,60.0,1.0,114.0673474,7.959862536,91.9344841,232.2879355,-24.41937834,1999.856648,96.0,5879.002607,4799194.97,QP
1139,60.0,1.0,113.9470429,7.875933801,91.94671107,232.30417,-24.40769659,2000.153219,96.0,5879.197535,4798039.075,QP
1140,60.0,1.0,114.1617286,7.775219721,91.96455168,232.3281433,-24.3872344,2000.481959,95.96326508,5879.164073,4756309.302,QP
1141,60.0,1.0,114.3439532,7.918606906,91.95023349,232.3091105,-24.40158564,2000.157093,95.97126548,5878.990743,4776207.019,QP
1142,60.0,1.0,658.1281633,15.41897451,84.52310732,226.0367704,-46.81726746,1814.578192,125.2342845,6056.549593,4948045.841,TB
1143,60.0,1.0,661.0088528,15.54015498,84.4182388,225.9292441,-46.91674804,1812.155135,125.3738873,6055.507368,4905548.183,TB
1144,60.0,1.0,664.2696333,15.65170574,84.31401622,225.8224019,-47.016029,1809.738934,125.5161588,6054.447537,4877478.711,TB
1145,60.0,1.0,664.0218666,15.64268522,84.3158122,225.8245268,-47.0160608,1809.748756,125.5280298,6054.361744,4910160.525,TB
1146,60.0,1.0,661.3636852,15.59904893,84.37990297,225.8907725,-46.95781833,1811.184291,125.4633791,6054.844495,4957250.958,TB
1147,60.0,1.0,662.3393645,15.62769001,84.3470922,225.8570979,-46.98893522,1810.425966,125.5070811,6054.519331,4946349.695,TB
1148,60.0,1.0,658.1583185,15.53313824,84.47473429,225.9883584,-46.86914509,1813.353602,125.347291,6055.708183,4992601.196,TB
1149,60.0,1.0,682.4821741,15.92003155,83.68853903,225.1805508,-47.61358843,1795.195835,126.3870126,6047.996507,4989181.411,TB
1150,60.0,1.0,681.3289977,15.87617081,83.66230874,225.1540064,-47.64156878,1794.53143,126.4478412,6047.55302,5038482.603,TB
1151,60.0,1.0,667.5333688,15.96735737,84.01549222,225.5185479,-47.31303431,1802.588888,126.0271792,6050.655735,4993596.408,TB
1152,60.0,1.0,652.8634107,16.00477992,84.52808005,226.0460116,-46.82857201,1814.418386,125.3548574,6055.620653,4963617.111,TB
1153,60.0,1.0,644.9438929,16.12128585,84.85135215,226.3793715,-46.52517433,1821.844007,124.9473583,6058.61922,5012018.397,TB
1154,60.0,1.0,641.6986896,16.24069056,85.07703707,226.6136872,-46.31590658,1826.995247,124.6803288,6060.544205,5039108.134,TB
1155,60.0,1.0,636.9385509,16.24669879,85.43075904,226.9780434,-45.98213604,1835.151785,124.2200193,6063.933975,5074449.666,TB
1156,60.0,1.0,636.4938025,16.23869009,85.48131818,227.0302012,-45.93454228,1836.31626,124.1549832,6064.410857,5078315.673,TB
1157,60.0,1.0,636.4130439,16.23226185,85.49670753,227.0463535,-45.92040593,1836.666856,124.1374246,6064.53199,5085041.803,TB
1158,60.0,1.0,632.9315634,16.06358266,85.95304395,227.5174986,-45.4908958,1847.180342,123.5498419,6068.827335,5074835.204,TB
1159,60.0,1.0,631.4569735,16.21048631,86.00985377,227.5740127,-45.43549949,1848.503156,123.4662079,6069.502871,5073780.858,TB
1160,60.0,1.0,632.7858976,16.36178187,85.89980295,227.4569918,-45.53542162,1846.001984,123.5860427,6068.725096,5107949.373,TB
1161,60.0,1.0,630.0179132,16.48088705,85.93662588,227.491146,-45.49652557,1846.890881,123.5130915,6069.36958,4895399.775,TB
1162,60.0,1.0,628.2251563,16.47356016,85.90695599,227.4595291,-45.52293733,1846.226398,123.5410118,6069.19113,4863425.375,TB
1163,60.0,1.0,628.9677617,16.42196426,85.84867825,227.3995886,-45.57750169,1844.892186,123.6128819,6068.655856,4850097.075,TB
1164,60.0,1.0,630.21247,16.34868506,85.76829064,227.3168381,-45.65265112,1843.053321,123.7112136,6067.925146,4852007.849,TB
1165,60.0,1.0,630.8406992,16.30034946,85.71920462,227.2662185,-45.69837962,1841.93263,123.7701395,6067.489372,4853979.227,TB
1166,60.0,1.0,655.5832957,15.32167348,84.62403802,226.1398474,-46.71939148,1816.948414,125.0825994,6057.680837,4984757.134,TB
1167,0.0,1.0,1348.611274,31.18172277,67.12656996,210.3656335,-45.93680218,1258.61139,162.6779437,5950.29526,4075678.153,AA
1168,0.0,3.0,1352.832674,30.28422719,67.08043349,210.3248438,-45.9889781,1257.699241,162.7523169,5949.729153,4512780.407,AA
1169,0.0,2.0,1327.299636,30.04443441,67.09896067,210.3381278,-45.96265898,1257.479488,162.7052933,5947.396914,4661329.194,AA
1170,0.0,1.0,1349.645032,29.09872854,67.01040732,210.2627111,-46.06615964,1256.017514,162.8524351,5947.525079,4776757.807,AA
1171,0.0,3.0,1349.645032,29.09872854,67.01040732,210.2627111,-46.06615964,1256.017514,162.8524351,5947.525079,4776757.807,AA
1172,0.0,3.0,1348.506562,28.55108391,66.98953581,210.2458444,-46.08894694,1255.345585,162.8695841,5946.034548,4999500.845,AA
1173,0.0,1.0,1352.615646,28.10790805,66.93390754,210.1969119,-46.15334936,1254.459333,162.9681593,5946.315024,5056970.771,AA
1174,0.0,1.0,1350.182869,27.8427843,66.9256264,210.1906117,-46.16261566,1254.195622,162.9739129,5945.723244,5099014.239,AA
1175,0.0,1.0,1344.962237,27.31745997,66.91397727,210.1827869,-46.17595737,1253.786981,162.977178,5944.683556,5093832.889,AA
1176,0.0,2.0,1344.537609,28.0232793,66.87711463,210.1512607,-46.21839424,1253.087634,163.0347254,5944.328513,5106814.137,AA
1177,0.0,3.0,1343.324809,28.81514763,66.85157055,210.1299923,-46.24786211,1252.564823,163.0711361,5943.888756,5100036.294,AA
1178,0.0,1.0,1337.646758,31.48778703,66.80457764,210.0986185,-46.30429736,1251.310717,163.1015512,5941.482278,4928961.202,AA
1179,0.0,3.0,1327.58001,31.08145343,66.87815484,210.1746022,-46.22388152,1252.299364,162.9289419,5939.887476,5051741.114,AA
1180,0.0,3.0,1332.67735,31.38140308,66.40935484,209.6959751,-46.6805097,1243.73658,163.6756897,5937.429625,4805300.184,AA
1181,0.0,4.0,1341.653483,31.59074367,65.29715234,208.5537374,-47.7507994,1223.229909,165.4142271,5930.526982,4214864.835,AA
1182,0.0,3.0,1326.818368,29.00743972,63.72299918,206.9207912,-49.20408297,1191.862545,167.8076694,5915.845773,4763629.099,AA
1183,0.0,4.0,1337.203226,28.7007451,63.07327063,206.2557037,-49.83146553,1179.736562,168.851188,5912.30146,4203738.047,AA
1184,0.0,4.0,1333.684849,28.64340876,63.05588902,206.2373522,-49.83787027,1178.709762,168.9022524,5911.80654,4221059.186,AA
1185,0.0,4.0,1330.468524,28.8118769,63.3256352,206.5140811,-49.56578005,1182.784496,168.5143615,5913.071251,3646822.378,AA
1186,0.0,4.0,1349.707505,28.79470919,63.74943894,206.9526454,-49.14311048,1189.016355,167.9498586,5915.93516,3395116.046,AA
1187,0.0,3.0,1329.127513,29.19127704,64.40852592,207.6295312,-48.4990419,1200.735272,166.9067759,5919.249137,3868172.328,AA
1188,0.0,2.0,1338.493157,29.13764498,64.16367734,207.3853518,-48.73946848,1196.474112,167.2672143,5917.823167,3424586.907,AA
1189,0.0,3.0,1325.125798,29.42627944,64.18702099,207.4143253,-48.71919956,1197.626367,167.1337985,5916.986414,4227958.824,AA
